url_length,num_dots_in_url,num_special_chars,num_subdomains,num_forms,num_inputs,num_password_fields,num_external_links,num_internal_links,num_hidden_fields,num_mailto_links,num_scripts,num_js_functions,has_eval_js,has_escape_js,has_unescape_js,has_settimeout_js,has_setinterval_js,has_https,suspicious_url,num_meta_tags,num_refresh_meta,num_iframes,num_hidden_iframes,num_images,num_images_with_suspicious_url,num_style_tags,num_inline_styles,num_onload_attributes,num_onerror_attributes,num_external_form_actions,label
4781,46,115,45,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
25364,292,1060,291,1,6,1,0,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,3,0,13,0,0,0,0,1
70299,466,2684,465,2,16,1,2,194,2,0,14,23,0,0,0,1,0,0,1,4,0,1,1,5,0,13,70,1,0,1,0
23660,331,647,330,1,1,0,47,24,1,0,12,7,0,0,0,0,0,0,1,4,0,0,0,6,0,1,17,0,0,1,0
138778,1146,5431,1145,1,1,0,453,8,0,0,9,30,0,0,0,1,1,0,1,10,0,0,0,121,0,0,0,0,0,1,0
3361,32,105,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0
8704,99,462,98,0,0,0,0,7,0,0,18,0,0,0,0,0,0,0,1,2,1,0,0,5,0,1,4,0,0,0,1
73433,1287,4125,1286,1,2,0,46,4,0,0,28,54,0,0,0,0,1,0,1,18,0,0,0,20,0,6,1,0,0,1,0
3990,72,157,71,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
42014,549,1826,548,2,10,0,88,0,5,0,19,17,0,0,0,0,0,0,1,17,0,0,0,18,0,4,4,0,0,1,0
72,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
247,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1
87,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132741,1958,4747,1957,0,0,0,345,2,0,0,19,17,0,1,1,0,0,0,0,6,0,1,0,47,0,0,41,0,0,0,0
1557,29,49,28,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
53425,547,2599,546,0,2,0,52,122,0,0,17,16,0,0,0,0,1,0,1,3,0,1,0,71,0,0,8,0,0,0,0
8640,95,428,94,1,2,1,0,21,1,0,9,1,0,0,0,0,0,0,0,2,0,0,0,20,0,0,10,0,0,0,1
72959,1242,4280,1241,1,2,0,52,9,0,0,93,13,0,1,1,0,0,0,1,20,0,1,0,5,5,6,54,0,0,1,0
124643,1991,7330,1990,4,4,0,133,0,0,0,48,44,0,1,1,0,0,0,1,28,0,0,0,37,0,6,9,0,0,3,0
42769,563,1761,562,4,6,0,27,30,3,0,21,64,0,0,0,0,0,0,1,4,0,1,0,7,0,1,13,0,0,0,0
219252,4488,8420,4487,1,9,0,317,14,7,0,34,76,1,0,0,1,1,0,1,18,0,1,0,40,0,2,28,0,0,1,0
10152,154,302,153,1,2,0,16,10,0,0,3,3,0,0,0,0,0,0,1,10,0,0,0,14,1,1,2,0,0,1,0
1493,8,92,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54966,616,2928,615,2,15,0,32,93,9,0,27,14,0,1,1,0,0,0,1,9,0,0,0,50,1,2,48,0,0,1,0
12129,169,431,168,0,0,0,36,4,0,0,4,4,0,0,0,0,0,0,1,12,0,1,0,2,1,2,2,0,0,0,0
87616,1540,3562,1539,4,4,0,115,1,0,0,96,11,1,0,0,0,0,0,1,20,0,12,0,39,0,0,31,0,0,2,0
76751,800,4211,799,4,29,0,136,5,22,0,42,20,0,1,0,1,0,0,1,21,0,0,0,49,0,2,36,0,0,3,0
13155,221,452,220,0,6,1,8,2,0,0,4,34,0,0,0,0,0,0,1,7,0,0,0,1,0,0,5,0,0,0,0
40250,290,1650,289,1,21,0,77,8,19,0,13,2,0,1,1,0,0,0,1,6,0,0,0,2,0,0,25,0,0,0,0
4190,67,187,66,1,3,1,0,5,1,0,3,1,0,0,0,0,0,0,1,9,0,0,0,5,1,1,0,0,0,0,1
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
81618,980,4028,979,0,2,0,280,20,0,0,18,16,0,0,0,0,0,0,1,27,0,0,0,60,0,0,7,0,0,0,0
29479,159,807,158,0,0,0,3,27,0,0,21,1,0,1,0,0,0,0,1,3,0,0,0,7,0,1,18,0,0,0,0
287,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1
271860,7845,10324,7844,1,3,1,0,0,1,0,8,955,0,1,1,1,1,0,1,4,0,0,0,2,0,2,1,0,0,0,1
72,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44599,525,545,524,0,0,0,43,53,0,2,3,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0
65009,822,3341,821,0,0,0,176,1,0,0,34,7,0,1,1,0,0,0,0,29,0,0,0,34,0,5,4,1,0,0,0
160298,2574,8078,2573,0,11,1,770,177,0,0,21,32,0,1,1,1,0,0,1,9,0,0,0,193,0,1,40,0,0,0,0
21532,269,911,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,13,0,0,0,0,1
148646,4303,6980,4302,1,2,0,1241,18,0,0,43,11,1,1,1,1,0,0,1,7,0,0,0,93,0,3,41,0,0,1,0
193840,2423,10692,2422,2,11,0,498,5,5,0,48,115,1,0,0,0,0,0,1,20,1,0,0,76,1,15,106,0,0,1,0
46932,703,1265,702,0,0,0,82,22,0,0,16,6,0,0,0,0,0,0,0,2,0,4,0,49,0,1,12,0,2,0,0
48478,285,2364,284,1,1,0,131,101,0,1,9,2,0,0,0,0,0,0,1,6,0,1,0,41,0,1,85,0,0,1,0
34142,278,1227,277,1,4,0,20,19,1,1,11,11,0,0,0,0,0,0,1,14,0,1,0,8,0,0,12,0,0,1,0
10614,121,521,120,0,0,0,14,4,0,4,2,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
51139,622,2875,621,2,31,0,3,38,17,1,37,12,0,0,0,0,0,0,0,5,0,0,0,37,0,2,35,0,0,2,1
16307,402,749,401,1,3,1,5,1,1,0,8,1,0,1,1,0,0,0,1,8,0,1,0,0,0,4,40,0,0,0,1
20746,257,776,256,1,1,0,66,64,0,0,10,3,0,0,0,0,0,0,1,8,0,0,0,2,0,0,2,0,0,1,0
25883,374,1063,373,2,2,0,63,10,0,0,9,1,0,0,0,0,0,0,0,5,0,0,0,16,0,1,2,0,0,2,0
36607,558,1409,557,1,4,0,73,9,2,0,21,22,0,0,0,0,0,0,1,5,0,3,0,15,0,2,51,0,0,1,0
15501,234,512,233,0,0,0,3,0,0,0,11,20,0,0,0,0,1,0,0,17,0,0,0,10,0,1,8,0,0,0,0
4424,68,59,67,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,8,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
289,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
19259,129,712,128,1,1,0,14,16,0,0,13,3,0,0,0,0,0,0,1,15,0,0,0,15,0,0,19,0,0,0,0
38497,570,1879,569,2,10,1,96,3,5,0,36,14,0,0,0,0,0,0,1,12,0,6,0,28,0,5,30,0,0,1,0
9742,111,372,110,1,4,0,5,24,2,0,6,7,0,0,0,0,0,0,1,16,0,0,0,0,0,0,18,0,0,0,0
19481,306,796,305,1,7,2,38,4,2,0,25,13,0,0,0,0,0,0,1,8,0,1,0,6,0,0,9,0,0,1,0
42676,551,1974,550,0,0,0,49,0,0,0,21,3,0,1,0,0,0,0,0,18,0,0,0,20,0,1,1,0,0,0,0
32574,524,1197,523,1,6,0,69,27,4,0,7,13,0,1,1,0,1,0,0,2,0,0,0,35,0,2,6,1,0,1,0
3154,41,86,40,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
49110,604,2181,603,1,2,0,98,90,0,0,21,2,0,0,0,0,0,0,1,5,0,2,0,112,0,2,5,0,0,0,0
61099,493,2342,492,4,10,0,77,79,8,0,24,3,0,1,1,1,0,0,1,4,0,1,0,20,0,3,32,0,0,2,0
372558,1292,14863,1291,5,62,1,24,722,22,0,12,7,0,0,0,1,0,0,1,3,0,2,0,72,0,2,252,0,0,0,0
264432,4077,13434,4076,1,7,0,838,36,5,0,55,44,0,0,0,1,1,0,1,17,0,0,0,263,0,5,47,0,0,1,0
63547,535,1280,534,2,11,3,8,28,3,0,17,58,0,0,0,1,1,0,1,6,0,0,0,0,0,1,0,0,0,0,0
65479,468,3264,467,0,4,0,13,26,0,4,44,33,0,1,1,0,0,0,1,6,0,0,0,42,0,1,182,0,0,0,0
233192,917,7734,916,4,38,0,135,27,8,0,19,7,0,0,0,0,0,0,1,23,0,0,0,57,0,1,5,0,0,4,0
7418,64,240,63,0,0,0,0,20,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0
873,14,24,13,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12344,128,631,127,1,5,1,0,5,1,0,2,8,0,0,0,0,0,0,1,6,0,0,0,8,0,2,21,0,0,0,1
153444,785,1222,784,1,4,0,0,4,0,0,15,20,0,0,0,0,1,0,1,2,0,1,0,85,0,2,26,0,0,0,0
149821,2163,6008,2162,1,22,0,420,12,0,0,37,78,0,1,0,1,1,0,1,5,0,1,0,185,0,3,130,0,0,1,0
2719,34,115,33,1,4,1,0,9,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0,1
116177,1287,5423,1286,1,7,0,262,73,3,0,50,17,0,1,0,0,0,0,0,10,0,0,0,77,0,0,5,0,0,1,0
151666,915,3915,914,6,11,0,17,274,3,1,13,69,0,0,0,1,0,0,1,10,0,0,0,80,0,2,13,0,0,0,0
37843,264,1200,263,1,2,0,13,10,1,0,25,10,0,0,0,0,0,0,0,8,0,0,0,22,0,2,14,0,0,0,0
50119,597,1228,596,0,9,1,65,3,2,0,17,21,0,0,0,0,0,0,1,3,0,0,0,11,0,0,11,0,0,0,1
37181,386,1627,385,1,3,0,15,117,1,0,31,4,0,1,1,0,0,0,1,6,0,2,0,76,0,1,8,0,0,1,0
23522,277,1046,276,2,7,0,28,41,1,0,16,3,0,0,0,0,0,0,1,12,0,0,0,17,0,0,12,0,0,0,0
15738,272,560,271,1,23,1,12,0,19,0,19,9,0,0,0,0,0,0,1,3,0,0,0,2,0,3,1,0,0,0,1
106239,2120,3065,2119,2,2,0,270,68,0,0,13,6,0,1,1,0,0,0,1,6,0,2,1,15,0,1,25,0,0,2,0
6055,77,169,76,2,3,1,0,3,0,0,9,3,0,0,0,0,0,0,1,4,0,1,0,3,1,0,3,0,0,0,1
37419,266,1462,265,0,0,0,25,115,0,0,10,6,0,0,0,1,0,0,0,8,0,1,0,67,0,0,0,0,0,0,0
82036,451,3674,450,2,3,1,4,72,0,0,15,4,0,0,0,0,0,0,1,9,0,0,0,88,0,0,76,0,0,0,0
1655,11,28,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
19351,179,546,178,1,0,0,62,2,0,0,8,0,0,0,0,0,0,0,1,9,1,0,0,17,0,0,35,0,0,0,0
6978,88,189,87,0,0,0,24,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,1
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
38004,355,1486,354,0,0,0,25,0,0,0,18,11,0,0,0,1,0,0,1,17,0,0,0,14,0,2,2,0,0,0,0
49209,496,1464,495,1,4,0,6,70,4,0,39,54,0,1,0,0,1,0,1,5,0,2,0,19,0,0,15,0,0,0,0
29,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99489,2440,5432,2439,1,2,0,49,16,0,0,34,21,0,0,0,0,0,0,1,19,0,0,0,12,0,6,9,0,0,1,1
32169,275,725,274,1,3,0,19,53,2,0,7,7,0,0,0,1,0,0,1,11,0,0,0,32,1,2,27,0,0,1,0
151551,1364,6068,1363,1,5,0,25,349,0,0,21,69,0,0,0,1,0,0,1,9,0,1,0,9,0,8,56,0,0,0,0
14405,212,440,211,2,22,1,2,0,12,0,4,10,0,0,0,1,0,0,1,4,0,0,0,2,0,0,5,1,0,0,1
141930,919,9467,918,1,13,0,98,362,2,2,56,25,0,1,0,0,0,0,1,14,0,2,0,26,0,0,35,0,0,0,0
84255,1541,4412,1540,4,13,1,230,22,2,0,36,165,0,1,1,1,0,0,1,32,0,1,0,6,0,0,13,0,0,2,0
37946,540,1275,539,1,2,0,11,83,0,0,16,64,0,1,1,0,0,0,1,6,0,2,0,13,0,3,8,0,0,0,0
208234,3029,9535,3028,2,4,0,268,3,0,0,22,20,0,1,1,0,0,0,1,342,0,4,0,291,0,1,242,0,40,2,0
169993,923,8984,922,1,34,0,112,235,0,0,16,11,0,1,0,1,0,0,1,7,0,0,0,203,0,0,220,0,0,0,0
28917,1501,724,1500,1,4,0,21,20,1,0,5,2,0,0,0,0,0,0,1,9,0,0,0,23,1,0,0,0,0,0,0
18541,174,617,173,0,0,0,8,39,0,0,5,3,0,0,0,0,0,0,1,4,0,0,0,22,0,2,30,0,0,0,0
13658,126,651,125,0,1,0,23,38,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,1
29722,501,1269,500,0,0,0,51,25,0,0,29,24,0,0,0,0,0,0,1,6,0,0,0,12,0,0,18,0,0,0,0
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
197794,6965,9431,6964,1,5,0,25,8,3,0,16,916,1,1,1,1,1,0,1,6,1,0,0,1,0,1,4,0,0,0,0
232726,1435,9997,1434,3,14,1,20,873,7,2,21,17,0,0,0,0,0,0,1,12,0,0,0,199,2,0,259,0,0,0,0
182723,1405,3878,1404,2,2,0,124,270,0,0,27,20,0,0,0,0,0,0,1,6,0,0,0,125,0,0,4,0,0,0,0
197802,16939,13657,16938,2,8,0,3,82,6,1,7,139,0,0,0,0,0,0,1,16,0,1,0,48,0,0,77,0,1,0,0
67903,895,2803,894,2,3,0,61,37,1,0,28,14,0,0,0,0,0,0,1,29,0,0,0,30,0,0,21,0,0,1,0
38746,309,1233,308,3,6,0,3,50,0,0,19,21,0,0,0,1,0,0,1,8,0,1,0,18,0,1,81,0,0,0,0
188918,1256,9159,1255,3,5,0,190,4,1,0,64,35,0,0,0,0,0,0,1,116,0,0,0,70,1,7,29,0,0,3,0
43422,379,1159,378,1,6,0,2,30,5,0,21,24,0,0,0,0,0,0,1,26,1,0,0,15,0,0,22,0,0,0,0
64937,783,3581,782,2,11,1,100,247,7,0,20,3,0,1,1,0,1,0,1,12,0,0,0,49,1,2,131,0,0,1,0
82282,613,5276,612,3,8,0,34,326,2,0,6,4,0,0,0,0,0,0,1,20,0,1,0,42,0,0,8,0,0,0,0
79435,1075,2606,1074,2,2,0,115,11,0,0,15,28,1,0,0,0,0,0,1,5,0,0,0,71,0,0,0,0,0,2,0
13166,163,558,162,1,3,1,4,21,2,0,13,3,0,0,0,0,0,0,1,2,0,0,0,21,0,0,13,0,0,0,1
41849,391,905,390,0,0,0,18,84,0,0,6,9,0,0,0,0,1,0,1,2,0,0,0,53,0,0,14,0,0,0,0
330512,4617,9643,4616,13,14,0,521,5,0,0,45,100,0,1,1,1,1,0,1,28,0,0,0,87,5,4,225,0,0,13,0
19847,296,904,295,0,0,0,21,0,0,0,18,10,0,0,0,0,0,0,1,32,0,0,0,3,0,2,4,0,0,0,0
23876,314,1097,313,0,0,0,42,0,0,0,10,10,0,0,0,0,0,0,0,3,0,1,0,3,0,2,0,0,0,0,1
57829,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
114476,549,7494,548,1,9,1,9,221,6,0,10,27,0,1,1,1,0,0,1,2,0,1,0,2,1,3,2,0,0,0,1
246436,1705,6704,1704,1,1,0,5,542,0,0,14,4,0,0,0,0,0,0,0,24,0,0,0,494,0,0,11,0,0,0,0
62829,802,3999,801,1,2,0,90,1,0,0,18,32,0,1,1,0,1,0,1,17,0,0,0,14,0,3,6,0,0,1,0
33512,345,1108,344,1,3,0,14,59,3,0,16,10,0,0,0,0,0,0,0,6,0,0,0,12,0,0,8,0,0,0,0
36801,425,1530,424,1,5,1,71,38,2,1,37,21,0,0,0,1,0,0,1,6,0,0,0,10,0,0,7,0,0,0,0
27001,265,1237,264,1,8,1,12,8,4,0,13,2,0,0,0,0,0,0,1,9,0,1,0,0,0,0,6,0,0,0,1
101564,979,5573,978,1,2,0,120,297,0,0,30,20,0,0,0,0,0,0,1,20,0,1,0,178,1,0,34,0,0,0,0
91452,1240,4700,1239,0,0,0,306,24,0,0,5,1,0,0,0,0,0,0,1,14,0,1,0,66,0,1,22,0,0,0,0
155696,900,8543,899,1,7,0,52,264,4,0,26,11,0,0,0,0,0,0,0,4,0,0,0,99,0,6,5,0,0,0,0
21492,262,1252,261,1,8,1,1,11,5,0,14,27,0,1,1,1,0,0,1,2,0,1,0,5,0,3,3,0,0,0,1
170040,839,9760,838,3,14,1,61,376,5,0,12,3,0,0,0,0,0,0,1,25,0,0,0,114,0,0,5,0,0,0,0
267146,3432,16620,3431,1,2,0,705,250,1,0,34,32,0,1,1,0,0,0,1,8,0,0,0,280,0,1,3,0,0,1,0
228636,7240,12932,7239,0,0,0,61,11,0,0,12,691,0,0,0,1,1,0,1,15,0,4,0,0,0,3,7,0,0,0,0
35309,226,1838,225,2,8,0,13,47,4,0,13,4,0,0,0,1,0,0,0,10,0,0,0,4,0,0,1,0,0,0,0
20436,286,703,285,0,2,0,51,36,2,0,23,43,0,1,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0
46020,592,1798,591,1,9,1,9,3,6,0,10,32,0,1,1,1,0,0,1,2,0,1,0,2,1,3,2,0,0,0,1
109472,1124,6420,1123,2,18,1,216,17,15,0,45,32,0,0,0,1,0,0,1,12,0,0,0,28,0,2,31,1,0,1,1
21532,269,911,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,13,0,0,0,0,1
50341,986,2337,985,1,2,0,112,3,0,0,13,141,0,0,0,0,0,0,0,3,0,0,0,60,0,1,10,0,0,1,0
14862,168,562,167,3,8,0,36,0,0,0,6,10,0,1,0,0,0,0,1,13,0,0,0,7,0,0,11,0,0,3,0
274,9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
49000,785,3012,784,1,1,0,104,2,0,0,19,14,0,0,0,0,0,0,1,8,0,1,0,41,0,2,7,0,0,1,0
5187,42,195,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1
29410,527,1030,526,0,0,0,45,14,0,0,28,66,0,1,1,1,0,0,1,7,0,0,0,25,0,0,4,0,0,0,0
3383,11,73,10,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17293,119,727,118,2,6,1,1,15,0,0,11,32,0,0,0,1,0,0,1,3,0,0,0,4,0,0,3,1,0,0,1
139433,2476,4657,2475,1,3,0,258,164,2,0,31,28,0,0,0,0,0,0,1,12,0,1,0,162,0,1,32,0,1,0,0
10777,196,360,195,4,0,0,36,0,0,0,10,2,0,0,0,0,0,0,1,5,0,0,0,8,0,0,8,0,0,0,0
140937,1219,3405,1218,1,6,1,21,255,1,0,20,17,1,0,0,1,0,0,1,10,0,0,0,47,0,0,25,0,0,0,0
209950,2918,9221,2917,1,2,0,292,104,1,1,94,130,0,1,1,0,1,0,1,56,0,6,0,90,0,0,83,0,0,1,0
110855,582,4725,581,4,10,0,5,90,6,0,42,27,0,1,1,0,0,0,0,0,0,1,0,57,0,0,62,0,0,0,0
163643,1581,9148,1580,2,7,0,65,378,4,0,18,280,0,1,1,0,0,0,1,5,1,1,0,23,0,3,26,0,0,0,0
94344,2485,5306,2484,3,25,0,162,16,14,0,26,50,0,0,0,1,0,0,1,28,0,0,0,30,0,1,7,0,0,1,0
20393,299,822,298,0,0,0,0,39,0,0,13,16,0,1,0,0,0,0,0,13,0,0,0,36,0,1,24,0,0,0,0
387709,1931,7640,1930,4,98,1,146,214,35,0,58,104,0,0,0,1,1,0,1,16,0,3,0,192,3,2,420,0,0,1,0
51129,841,2466,840,2,6,0,32,100,2,0,23,132,0,0,0,0,0,0,1,10,0,2,1,19,0,0,2,0,0,0,0
121529,1196,6728,1195,2,115,0,23,427,9,0,27,4,0,0,0,0,0,0,1,3,0,0,0,320,1,0,202,1,0,1,0
571378,15979,47292,15978,0,0,0,294,11,0,0,10,438,1,1,1,1,1,0,1,33,0,1,0,36,1,6,3,0,0,0,0
21193,178,707,177,0,0,0,10,27,0,0,14,5,0,0,0,0,0,0,1,8,0,7,0,5,0,1,45,0,0,0,0
118500,1295,5316,1294,2,17,0,222,9,6,0,45,21,0,1,0,1,0,0,1,11,0,1,0,95,2,4,97,0,0,2,0
57809,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
82037,778,4361,777,0,0,0,52,113,0,2,37,22,0,0,0,0,0,0,1,24,0,4,0,68,1,4,14,4,0,0,0
41275,657,1404,656,4,12,1,171,0,4,0,7,4,0,0,0,0,0,0,1,13,0,0,0,37,5,0,3,0,0,0,1
18698,129,999,128,1,5,0,15,37,4,0,3,0,0,0,0,0,0,0,1,8,0,2,0,3,0,0,19,0,0,1,0
5895,71,292,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
114670,628,7754,627,1,9,0,195,22,1,0,17,9,0,1,1,0,0,0,1,8,0,0,0,108,0,0,1,0,0,1,0
12604,87,447,86,1,2,0,8,53,1,0,11,2,0,1,1,0,0,0,0,2,0,0,0,6,0,0,4,0,0,0,0
28308,525,961,524,1,4,0,70,7,3,0,29,10,0,0,0,0,0,0,1,4,0,0,0,6,0,0,1,0,0,1,1
69557,1010,3008,1009,1,2,0,7,294,0,2,3,5,0,0,0,0,0,0,1,7,0,1,0,91,1,1,49,1,0,0,0
27032,496,1052,495,0,0,0,4,6,0,0,31,67,0,0,0,1,0,0,1,22,0,1,0,3,0,2,1,0,0,0,0
114476,549,7494,548,1,9,1,9,221,6,0,10,27,0,1,1,1,0,0,1,2,0,1,0,2,1,3,2,0,0,0,1
144688,2488,5338,2487,1,9,1,662,34,1,0,72,6,0,1,1,0,0,0,1,4,0,46,1,77,0,2,28,0,0,1,0
7982,127,213,126,0,0,0,34,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,29,0,0,32,0,0,0,0
65604,998,2480,997,1,4,0,27,210,3,0,19,21,0,0,0,1,0,0,1,13,0,0,0,45,0,0,48,0,0,0,0
25920,277,1437,276,2,3,1,29,17,0,0,47,18,0,0,0,0,0,0,1,31,0,1,0,0,0,0,10,0,0,0,1
256417,2903,13890,2902,2,4,0,460,12,1,0,54,38,0,0,0,1,1,0,1,22,0,1,0,91,0,3,3,0,18,1,0
410184,2995,17473,2994,0,0,0,63,208,0,0,65,79,0,0,0,1,0,0,1,49,0,0,0,40,0,1,13,0,0,0,0
2083,33,81,32,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0
16686,196,593,195,0,0,0,8,6,0,0,10,12,0,0,0,1,0,0,1,27,0,0,0,1,0,2,0,0,0,0,0
23037,130,830,129,5,15,4,27,26,4,0,4,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0
17401,215,655,214,0,0,0,13,38,0,0,8,1,0,0,0,0,0,0,1,6,0,0,0,6,0,0,0,0,0,0,0
71477,615,2497,614,1,9,0,12,96,6,0,12,11,0,0,0,1,0,0,1,15,0,1,0,2,0,1,4,0,0,0,0
133298,1627,4163,1626,1,4,0,0,12,2,0,22,111,0,0,0,1,0,0,1,10,0,0,0,68,0,3,49,4,0,0,0
32206,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
302770,1321,14310,1320,2,4,0,53,315,0,0,49,26,0,0,0,1,0,0,1,12,0,22,0,154,0,3,61,0,0,0,0
586781,11715,14189,11714,4,10,0,874,56,2,0,23,337,0,1,1,1,1,0,1,5,0,3,0,68,0,5,132,0,0,1,0
216853,2329,11843,2328,1,10,0,222,586,0,0,93,47,0,0,0,1,1,0,1,10,0,3,0,94,0,12,62,0,0,0,0
166515,1116,5398,1115,0,0,0,203,168,0,0,24,6,0,0,0,0,0,0,1,11,0,1,0,132,0,1,6,0,0,0,0
1558,29,49,28,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
13479,96,433,95,1,3,1,4,0,0,0,20,1,0,0,0,0,0,0,1,1,0,0,0,8,0,2,19,0,0,0,1
36292,981,1919,980,1,9,0,1,16,8,0,5,4,0,0,0,1,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0
33475,625,919,624,2,10,0,8,11,8,0,25,57,1,0,0,1,0,0,1,11,0,0,0,8,0,1,3,0,0,1,0
258058,1038,3745,1037,3,21,0,24,288,0,0,28,61,0,0,0,1,0,0,1,6,0,4,0,36,0,2,28,0,0,0,0
261115,7705,10246,7704,1,4,1,0,0,1,0,8,953,0,1,1,1,1,0,1,4,0,0,0,2,0,3,3,0,0,0,1
111047,1132,6546,1131,2,18,1,222,12,15,0,47,32,0,0,0,1,0,0,1,12,0,0,0,28,0,2,30,1,0,1,1
2307,36,95,35,1,8,0,0,1,8,0,1,6,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
295401,2300,14618,2299,10,42,0,479,13,35,0,27,13,0,0,0,1,0,0,1,20,0,0,0,105,0,0,19,0,0,3,0
8432,68,403,67,0,0,0,2,5,0,0,4,0,0,0,0,0,0,0,1,5,0,0,0,7,0,1,3,0,0,0,1
172919,8127,10359,8126,1,5,0,23,3,2,0,10,821,0,0,0,1,0,0,1,2,0,0,0,1,0,8,21,3,0,0,0
39438,549,1982,548,1,4,0,146,43,1,0,13,3,0,0,0,0,0,0,1,6,0,0,0,26,0,0,195,0,0,1,0
21588,155,984,154,3,12,0,19,69,6,0,6,3,0,0,0,0,0,0,1,3,0,0,0,10,0,0,0,0,0,0,0
440336,1625,14157,1624,4,4,0,10,1226,1,0,11,98,0,0,0,1,0,0,1,10,0,0,0,51,0,0,1124,0,0,0,0
117720,926,4561,925,3,5,0,25,327,2,0,11,15,0,0,0,0,0,0,1,12,0,1,0,45,0,2,4,0,0,1,0
